Name,URL,Description,Image,,
Bhaktisudha,https://n0a.radiojar.com/cfqyfcspcv8uv,"Bhaktisudha – 24/7 Internet Radio Station is dedicated to Sanatan Dharma’s vast knowledge stored in Vedas, Upanishadas, Puranas, Ramayan, Mahabharat, Bhagwadgeet, Dnyaneshwari, Dasbodh & and many.
This internet radio station shall broadcast this knowledge in the various forms of Keertans, Pravachanas, Lectures (Vyakhyan), Talks, Series, chantings, devotional songs, Meditation Music etc.
“Bhaktisudha” 24/7 Internet Radio Station is an idea originated by Music Director, Producer & owner of Orion Studios, Pune (since 1997). This station is run from Pune, Maharashtra, India.
Listen to “Bhaktisudha” in Marathi, Hindi and Sanskrit & enlighten your soul,Email: bhaktisudha2021@gmail.com",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/bhakthisudha.jpg,,
Bhakthi Geet Marathi,https://stream.radiojar.com/cfqyfcspcv8uv,"Bhakthi Geet Marathi radio plays Marathi Devotional Songs and Marathi Bhajan. Marathi Bhakti geet offers enormous delightful songs from Maharashtra, the place of pilgrims has the most divine and serene temples around the state. The land of Maharashtra has many great abhangas, Marathi bhakti geet, and divine traditional songs.Your one-stop destination for a bouquet of melodious Marathi devotional songs.Listen to Marathi Bhakthi geet radiostation online.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/bhaktigeet.jpg,,
Shripad Radio,https://stream.rcast.net/5719," Shripad Radio is an Internet Based Radio from Pune Maharashtra providing you Some of the Best Hindi and Marathi Songs of 1950-1970-75 duration.You will find music of your times unforgettable, nostalgic, mesmorising and everlasting.Listen to number one Marthi radio station Shripad Radio playing ols hindi and Marathi songs.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/shripad-radio.jpg,,
Radio Nagar 90.4 FM,https://cors.bitwize.com.lb/http://198.245.61.103:8101/stream,"Radio Nagar 90.4 FM Live online.Radio Nagar is the first community radio station in Ahmednagar, broadcasting in our local Marathi language 24/7. Through entertaining features on local and topical issues and popular Marathi and Hindi music, we reach and serve the people of Ahmednagar giving them a community focused forum.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radionagar.jpg,,
Radio Jhankar,https://stream.zeno.fm/y43zcwpe1d0uv,Radio Jhankar Marathi is a Awesome Marathi Talk and Music Radio.This is the radio of the listeners and it is next generation radio.Radio Jhankar Marathi plays non stop marathi and Hindi songs,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radio-jhankar-marathi.jpg,,
Puneri Awaz 107.8 FM,https://icecast.bkwsu.eu/radio-awaz-pune.mp3,"Radio Puneri Awaz 107.8 FM is a Pune based Community Radio stationed in the heart of Pune city having a proud history. Radio Puneri Awaz is a specialist in all genre programming among all the Radio. It caters to all local tribes, street vendors, local schools, labor society and other variable communities of Pune. Covering a spherical area of Puneri communities, 107.8 FM broadcasts all year round in Marathi(major), English & Hindi. Puneri Community is highly diversified, encompassing all the tribal communities, street vendors, labors and other residents.Radio Puneri Awaz 107.8 FM community Radio station online from Pune Maharashtra.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/puneri-awaaz.jpg,,
Radio Shivneri 90.4 FM,http://icecast.bkwsu.eu/radio-shivneri-junnar.mp3,Radio Shivneri 90.4 FM is a community radio station kicensed by Ministry of Information and Broadcasting. Radio Shivneri community radio station run by Savitri Bai Phule Mahila Vikash Sanstha and located at Narayangaon in Maharashtra.Tune in to listen our community development programs in both Marathi and Hindi language.Listen to Radio Shivneri 90.4 FM live online from Junnar city from Pune Maharshtra.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/shivneri.jpg,,
Radio Chanderi Duniya,https://stream.zeno.fm/mak1veqv78quv,Radio Chanderi Duniya is Marathi music radio sttion playing classic Marathi and Hindi songs.Listen to the best of Hindi and Marathi music live 24×7 non stop.Listen to Radio Chanderi Duniya Marathi radio station online.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/chanderi.jpg,,
‎Radio Vatsa Gulm,blob:https://liveradios.in/ffe12c1d-c64a-4d46-b69e-36d7b3ecc82e,"Radio vatsagulm 90.8 FM is a Community FM radio station broadcasting from Washim Maharashtra.It is also known as FM Washim it plays Hindi and Marathi songsand community programmes from the studio.Listen to Radio vatsagulm 90.8 FM
community radio station online.
Aawaj Washim Ki….Dil se suno Dil se sunao aapka apna Radio Vatsagulm 90.8 FM Washim
Radio VatsGulm Washim FM Phone no: +91 94 03778 833",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radiovatsagulm-1.jpg,,
Radio Jayamala,https://uk2.internet-radio.com/proxy/radiojaymala?mp=/stream,Radio Jayamala is a Marathi and Hindi radio sttion playing Marathi and Hindi classica and old songs.Listen to the best of Marathi classical songs.Listen to Radio Jayamala Marathi radio station online.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radio-jayamala.jpg,,
Radio24,https://us.everestcast.com:1155/stream,"Radio24 for mobile and website is an app 2 play internet radio station. Radio24 allows you to listen and enjoy a variety of genres like classical, rock, pop, gospen, songs, music, talks, news, comedy, concerts and other variety for program made available by for artists, radio jockey.,Also we are providing Podcast with episodes by various artists.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radio24.jpg,,
Vidyavani,https://www.liveradio.es/http://vidyavani.unipune.ac.in:8000/stream,Vidyavani 107.4 Educational community radio station online from Pune.It is a University of Pune’s Online Radio Station.Listen to Vidyavani 107.4 Community radio station online.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/vidyavani.jpg,,
Vikas Bharati Radio 90.8,https://fps3.listen2myradio.com:2199/listen.php?ip=109.169.23.124&amp,port=8129&amp,type=s1,Vikas Bharati Radio 90.8 is Marathi community radio station.The first community radio station in Nandurbar district.Vikas Bharati Radio Nandurbar Telecast programmes for the development of the community.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/vikasbharati.jpg
Radio Indus,https://uk2.internet-radio.com/proxy/radioindus?mp=/stream,Radio Indus is a Marathi internet radio playing classic songs from Hindi and Marathi.It helps you show your talents to the world.Tune to Radio Indus to listen to classical Marathi and Hindi evergreen hits.Listen to Radio Indus Marathi radio station online.,https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radio-indus.jpg,,
Radio Zhakkas,https://node-29.zeno.fm/y5tu4had8e9uv?rj-ttl=5&amp,rj-tok=AAABf07UFGQA60RwxmO4HAZvtw,"Radio Zhakkas Marathi – India’s first Marathi online radio, enjoys the status of being the most heard and most popular radio station in as many as 60 countries all round the world. Successfully running on the mantra of producing upbeat and fresh content, direct connect with the listeners and paying a tribute to the richness and vibrancy of the Marathi film songs; Radio Zhakkas, has managed to dominate the entire music space with humongous listenership and market share. Launched in 2014, the station has emerged as the pioneer of radio stations which works towards the revival of traditional & regional music listenership. At Zhakkas, we believe in packing a tikkhat and desi punch of our saoji-daar Marathi album songs, Marathi movie updates, Marathi movie songs on the go.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/radiozhakkas.jpg,
Vividh Bharti Mumbai,blob:https://liveradios.in/65b0d88d-7a18-4956-980c-13513d62dbc1,"Vividh Bharti Mumbai is part of All India Radio broadcasting live from Mumbai,Maharashtra broadcasting at 102.8 MHZ.Vividh Bharti Mumbai plays Old Hindi songs,Talk programmes,Bollywood music ,World news and plays Marathi and Hindi songs and Marathi talk programmes.Listen to VBS Mumbai radio station online.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/vividhbharathi.jpg,,
91.2 KVK Barh Patna,https://stream.zeno.fm/cqac5ddh698uv,"Krishi Vigyan Kendra Agwanpur, Barh (Patna) was established on 1st August, 1992.It is one of the leading institutions for front line extension education mandated to organize vocational training in agriculture and allied vocation with emerging advances in agricultural research on regular basis. The center is also dedicated to organized and conducts front line demonstration in consultation with the subject matter specialists for testing, refining and documenting technologies for developing region specific and sustainable land use system. The center is working to promote and co-ordinate agricultural allied activities in farming community and to bring development among the under privileged section in a systematic, productive, sustainable and self-regenerating manner.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/kvkbarh-1.jpg,,
Mann Deshi Tarang Vahini 90.4 MHz,https://liveradio.lexiconcpl.com:8443/manndeshitarang.mp3,"Manndeshi Tarang Vahini 90.4 community radio station is run by Mann Deshi Foundation, Mhaswad, launched the Manndeshi Tarang Vahini for Manndeshi Community Radio for empowering women and highlighting Manndeshi culture and folk arts.Listen to Mann Deshi Tarang Vahini 90.4 MHz FM rado station online.",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/manndeshi.jpg,,
Radio Mirchi,https://eu8.fastcast4u.com/proxy/clyedupq/?mp=/1,"Radio Mirchi is now India’s Favourite Hindi Music Radio Station Online. Listen to latest Hindi Bollywood songs, International hits, Retro English and interviews only on Rdaio Mirchi.Listen to radio Mirchi Hindi radio live streaming online only on Liveradios.in",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/RadioMirchi-logo.jpg,,
Cricket Commentary Hindi,https://securestreams4.autopo.st:1579/,,"Listen to Cricket Commentary in Hindi.All India Radio radio plays Live Cricket commentary of IPL 2021.Tune to IPL 2021 Live hindi Commentary online in Hindi.live cricket score,live ipl match today,live cricket match today,cricket news today,MI vs DC live commentary,live: MUMBAI vs DELHI live match score and hindi cricket commentary | ipl 2021 DC vs MI live,live match score & hindi commentary, scorecard,live score,",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/cricket-commentary.jpg,
ISHQ FM 104.8,blob:https://liveradios.in/13fdf72a-1674-4fb4-b31e-fe106c0b0f60,"ISHQ FM 104.8 online presents everything you need to know about love and relationships, from tips to advice, and stories, Ishq.com has it all! Brought to you by India’s first romantic radio station, Ishq 104.8 FM.ISHQ FM 104.8 love to delve into and explore modern-day relationships and and how we fall in love, while also focusing on the flip side and addressing issues of mental and sexual health.Listen to Ishq FM 104.8 online live only on Liveradios.in",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/ishqfm.jpg,,
Mirchi Love,https://drive.uber.radio/uber/bollywoodlove/icecast.audio,"Mirchi Love 104.2 FM, India’s first Love song station is here. Just Pyar Kiye ja! Mirchi Love radio station that plays you the best bollywood romantic hits 24/7. From Rajesh Khanna to Ranbir Kapoor, from Sharmila Tagore to Deepika, from Kishore to Arijit and Asha to Shreya on Mirchi Love, you will get to hear love songs from the 60s to 2016s. So tune in and get your ‘mush’ fix today. We guarantee once you fall in Mirchi love, you won’t be able to fall out. Mirchi Love ka hai vaada, yaha hai ads kam aur gaane zyada!
Listen to Mirchi love radio Hindi only on Liveradios.in",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/mirchilove-1.jpg,,
Big FM 106.2,https://funasia.streamguys1.com/live4,"BIG 106.2, is a South Asian radio station playing Pure Music all day long. At the studios of BIG 106.2, we use the magic of radio to entertain our listeners and and spread happiness.Listen to Big FM radio station online playing bollywood songs and interviews.Big FM 106.2 live online only on Liveradios.in",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/bignew1-1.jpg,,
Radio Antara,http://stream.zenolive.com/x6ch94sse0quv,"Radio Antara is a Hindi online radio station from India.Radio Antara has been presented by RJs live in the Evening.
Follow  Radio Antara Facebook page to get latest updates
Facebook Page",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/Antara-Logo.jpg,,
Kadak FM,blob:https://liveradios.in/c8e8dd5a-2914-4b4b-98c2-c883166fb6a5,"Kadak FM is a Hindi Radio Station owned by Abu Dhabi Media reaching out to the South Asian community in the UAE. KadaK FM – playing Bollywood/Hindi Music. Catch the latest Kadak music, hottest stars and juiciest interviewsKadak FM Provides audience with UAE centric content with the best of Bollywood – including music, celebrity interviews and lots more. Catch Kadak FM on 97.3FM (Abu Dhabi), 88.8FM (Dubai) and 95.6 FM (Al Ain).",https://raw.githubusercontent.com/iarinapps/RadiosImages/refs/heads/main/kadakfm.jpg,,
